cod_mun;Município;Ano;Pop;CVPatr_tx;Efetivo
3156304;Rodeiro;2019;8109;98,66;10
3156403;Romaria;2019;3533;283,05;10
3156452;Rosário da Limeira;2019;4594;108,84;10
3156502;Rubelita;2019;5995;50,04;10
3156601;Rubim;2019;10241;19,53;13
3156700;Sabará;2019;136344;256,7;247
3156809;Sabinópolis;2019;15470;32,32;19
3156908;Sacramento;2019;26185;64,92;33
3157005;Salinas;2019;41527;28,9;56
3157104;Salto da Divisa;2019;7009;0;12
3157203;Santa Bárbara;2019;31324;108,54;41
3157252;Santa Bárbara do Leste;2019;8147;61,37;10
3157278;Santa Bárbara do Monte Verde;2019;3150;0;10
3157302;Santa Bárbara do Tugúrio;2019;4430;22,57;10
3157336;Santa Cruz de Minas;2019;8604;23,25;17
3157377;Santa Cruz de Salinas;2019;4142;362,14;10
3157401;Santa Cruz do Escalvado;2019;4758;84,07;10
3157500;Santa Efigênia de Minas;2019;4409;0;10
3157609;Santa Fé de Minas;2019;3846;0;10
3157658;Santa Helena de Minas;2019;6366;15,71;10
3157708;Santa Juliana;2019;14003;142,83;16
3157807;Santa Luzia;2019;219134;308,03;515
3157906;Santa Margarida;2019;16208;37,02;19
3158003;Santa Maria de Itabira;2019;10847;64,53;13
3158102;Santa Maria do Salto;2019;5232;0;10
3158201;Santa Maria do Suaçuí;2019;14615;75,27;18
3158300;Santana da Vargem;2019;7100;56,34;10
3158409;Santana de Cataguases;2019;3872;103,31;10
3158508;Santana de Pirapama;2019;7642;52,34;10
3158607;Santana do Deserto;2019;3976;50,3;10
3158706;Santana do Garambéu;2019;2458;40,68;10
3158805;Santana do Jacaré;2019;4821;41,49;10
3158904;Santana do Manhuaçu;2019;8674;0;10
3158953;Santana do paraíso;2019;34663;112,51;44
3159001;Santana do Riacho;2019;4295;162,98;30
3159100;Santana dos Montes;2019;3777;0;10
3159209;Santa Rita de Caldas;2019;8949;111,74;12
3159308;Santa Rita de Jacutinga;2019;4884;20,48;10
3159357;Santa Rita de Minas;2019;7212;110,93;10
3159407;Santa Rita do Ibitipoca;2019;3425;0;10
3159506;Santa Rita do Itueto;2019;5489;0;10
3159605;Santa Rita do Sapucaí;2019;43260;60,1;57
3159704;Santa Rosa da Serra;2019;3350;59,7;10
3159803;Santa Vitória;2019;19742;25,33;31
3159902;Santo Antônio do Amparo;2019;18525;64,78;22
3160009;Santo Antônio do Aventureiro;2019;3602;0;10
3160108;Santo Antônio do Grama;2019;3911;25,57;10
3160207;Santo Antônio do Itambé;2019;3838;26,06;10
3160306;Santo Antônio do Jacinto;2019;11640;51,55;15
3160405;Santo Antônio do Monte;2019;28243;219,52;36
3160454;Santo Antônio do Retiro;2019;7277;13,74;10
3160504;Santo Antônio do Rio Abaixo;2019;1765;113,31;10
3160603;Santo Hipólito;2019;3087;32,39;10
3160702;Santos Dumont;2019;46487;34,42;65
3160801;São Bento Abade;2019;5286;0;10
3160900;São Brás do Suaçuí;2019;3738;107,01;10
3160959;São Domingos das Dores;2019;5644;17,72;10
3161007;São Domingos do Prata;2019;17359;97,93;21
3161056;São Félix de Minas;2019;3369;0;12
3161106;São Francisco;2019;56323;35,51;82
3161205;São Francisco de Paula;2019;6527;76,6;10
3161304;São Francisco de Sales;2019;6238;80,15;12
3161403;São Francisco do Glória;2019;4844;123,86;10
3161502;São Geraldo;2019;12366;194,08;14
3161601;São Geraldo da Piedade;2019;3962;25,24;10
3161650;São Geraldo do Baixio;2019;4012;0;12
3161700;São Gonçalo do Abaeté;2019;8389;59,6;17
3161809;São Gonçalo do Pará;2019;12411;322,29;15
3161908;São Gonçalo do Rio Abaixo;2019;10920;155,68;18
3125507;São Gonçalo do Rio Preto;2019;3167;0;10
3162005;São Gonçalo do Sapucaí;2019;25449;90,38;45
3162104;São Gotardo;2019;35469;93,04;47
3162203;São João Batista do Glória;2019;7453;53,67;10
3162252;São João da Lagoa;2019;4915;40,69;10
3162302;São João da Mata;2019;2749;109,13;10
3162401;São João da Ponte;2019;25165;11,92;33
3162450;São João das Missões;2019;13014;0;16
3162500;São João Del Rei;2019;90082;72,16;179
3162559;São João do Manhuaçu;2019;11559;77,86;14
3162575;São João do Manteninha;2019;5859;17,07;12
3162609;São João do Oriente;2019;7498;93,36;10
3162658;São João do Pacuí;2019;4419;45,26;10
3162708;São João do Paraíso;2019;23618;50,81;30
3162807;São João Evangelista;2019;15774;50,72;20
3162906;São João Nepomuceno;2019;26361;68,28;34
3162922;São Joaquim de Bicas;2019;31578;399,01;41
3162948;São José da Barra;2019;7426;67,33;10
3162955;São José da Lapa;2019;23766;231,42;28
3163003;São José da Safira;2019;4268;0;10
3163102;São José da Varginha;2019;5004;199,84;10
3163201;São José do Alegre;2019;4196;23,83;10
3163300;São José do Divino;2019;3860;0;10
3163409;São José do Goiabal;2019;5420;0;10
3163508;São José do Jacuri;2019;6453;61,99;10
3163607;São José do Mantimento;2019;2791;71,66;10
3163706;São Lourenço;2019;45851;37,08;95
3163805;São Miguel do Anta;2019;6938;172,96;10
3163904;São Pedro da União;2019;4659;214,64;10
3164001;São Pedro dos Ferros;2019;7781;25,7;10
3164100;São Pedro do Suaçuí;2019;5246;76,25;10
3164209;São Romão;2019;12337;16,21;17
3164308;São Roque de Minas;2019;7051;14,18;12
3164407;São Sebastião da Bela Vista;2019;5504;181,69;10
3164431;São Sebastião da Vargem Alegre;2019;3007;33,26;10
3164472;São Sebastião do Anta;2019;6555;15,26;10
3164506;São Sebastião do Maranhão;2019;10044;79,65;14
3164605;São Sebastião do Oeste;2019;6775;206,64;12
3164704;São Sebastião do Paraíso;2019;70956;124,02;107
3164803;São Sebastião do Rio Preto;2019;1506;0;10
3164902;São Sebastião do Rio Verde;2019;2241;0;10
3165008;São Tiago;2019;10941;0;13
3165107;São Tomás de Aquino;2019;7021;113,94;10
3165206;São Tomé das Letras;2019;7089;14,11;11
3165305;São Vicente de Minas;2019;7753;25,8;10
3165404;Sapucaí Mirim;2019;6930;0;10
3165503;Sardoá;2019;6300;15,87;10
3165537;Sarzedo;2019;32752;195,41;42
3165560;Sem-Peixe;2019;2633;0;10
3165578;Senador Amaral;2019;5356;93,35;10
3165602;Senador Cortês;2019;2005;0;10
3165701;Senador Firmino;2019;7812;12,8;10
3165800;Senador José Bento;2019;1502;66,58;10
3165909;Senador Modestino Gonçalves;2019;4156;48,12;10
3166006;Senhora de Oliveira;2019;5786;51,85;10
3166105;Senhora do Porto;2019;3523;0;10
3166204;Senhora dos Remédios;2019;10459;0;13
3166303;Sericita;2019;7326;54,6;10
3166402;Seritinga;2019;1851;0;10
3166501;Serra Azul de Minas;2019;4293;23,29;10
3166600;Serra da Saudade;2019;781;0;10
3166709;Serra dos Aimorés;2019;8699;57,48;10
3166808;Serra do Salitre;2019;11582;189,95;18
3166907;Serrania;2019;7669;52,16;10
3166956;Serranópolis de Minas;2019;4781;20,92;10
3167004;Serranos;2019;1963;0;10
3167103;Serro;2019;20966;38,16;29
3167202;Sete Lagoas;2019;239639;380,57;423
3165552;Setubinha;2019;12258;155;15
3167301;Silveirânia;2019;2261;44,23;10
3167400;Silvianópolis;2019;6238;64,12;15
3167509;Simão Pereira;2019;2615;38,24;10
3167608;Simonésia;2019;19633;45,84;28
3167707;Sobrália;2019;5553;0;10
3167806;Soledade de Minas;2019;6151;32,52;10
3167905;Tabuleiro;2019;3750;0;10
3168002;Taiobeiras;2019;34132;64,46;68
3168051;Taparuba;2019;3110;0;10
3168101;Tapira;2019;4773;20,95;10
3168200;Tapiraí;2019;1875;213,33;10
3168309;Taquaraçu de Minas;2019;4077;24,53;10
3168408;Tarumirim;2019;14326;20,94;21
3168507;Teixeiras;2019;11661;111,48;15
3168606;Teófilo Otoni;2019;140592;95,31;517
3168705;Timóteo;2019;89842;110,19;127
3168804;Tiradentes;2019;7981;25,06;25
3168903;Tiros;2019;6480;46,3;10
3169000;Tocantins;2019;16659;258,12;21
3169059;Tocos do Moji;2019;4101;0;10
3169109;Toledo;2019;6258;47,94;10
3169208;Tombos;2019;8022;24,93;16
3169307;Três Corações;2019;79482;135,88;27
3169356;Três Marias;2019;32356;148,35;43
3169406;Três Pontas;2019;56746;72,25;82
3169505;Tumiritinga;2019;6732;148,54;10
3169604;Tupaciguara;2019;25327;157,93;32
3169703;Turmalina;2019;19964;35,06;24
3169802;Turvolândia;2019;5040;99,21;10
3169901;Ubá;2019;115552;276,93;200
3170008;Ubaí;2019;12533;0;15
3170057;Ubaporanga;2019;12471;56,13;15
3170107;Uberaba;2019;333783;420,93;825
3170206;Uberlândia;2019;691305;418,92;1570
3170305;Umburatiba;2019;2611;268,1;10
3170404;Unaí;2019;84378;88,89;363
3170438;União de Minas;2019;4304;46,47;10
3170479;Uruana de Minas;2019;3264;0;10
3170503;Urucânia;2019;10358;96,54;13
3170529;Urucuia;2019;16865;0;19
3170578;Vargem Alegre;2019;6480;77,16;10
3170602;Vargem Bonita;2019;2153;0;10
3170651;Vargem Grande do Rio Pardo;2019;5007;19,97;10
3170701;Varginha;2019;135558;122,46;209
3170750;Varjão de Minas;2019;7036;56,85;10
3170800;Várzea da Palma;2019;39493;78,49;53
3170909;Varzelândia;2019;19320;62,11;24
3171006;Vazante;2019;20590;87,42;26
3171030;Verdelândia;2019;9355;160,34;11
3171071;Veredinha;2019;5720;104,9;10
3171105;Veríssimo;2019;3999;125,03;10
3171154;Vermelho Novo;2019;4839;20,67;10
3171204;Vespasiano;2019;127601;326,8;350
3171303;Viçosa;2019;78846;191,51;121
3171402;Vieiras;2019;3608;0;10
3171600;Virgem da Lapa;2019;13752;50,9;17
3171709;Virgínia;2019;8674;11,53;10
3171808;Virginópolis;2019;10510;47,57;14
3171907;Virgolândia;2019;5380;167,29;10
3172004;Visconde do Rio Branco;2019;42564;155,06;56
3172103;Volta Grande;2019;5252;76,16;10
3172202;Wenceslau Braz;2019;2552;0;10
3100104;Abadia dos Dourados;2020;7006;42,82;10
3100203;Abaeté;2020;23250;64,52;30
3100302;Abre Campo;2020;13444;22,31;23
3100401;Acaiaca;2020;3994;75,11;10
3100500;Açucena;2020;9368;32,02;12
3100609;Água Boa;2020;13523;22,18;16
3100708;Água Comprida;2020;1992;150,6;10
3100807;Aguanil;2020;4522;88,46;10
3100906;Águas Formosas;2020;19247;41,56;23
3101003;Águas Vermelhas;2020;13599;102,95;16
3101102;Aimorés;2020;25141;31,82;53
3101201;Aiuruoca;2020;5976;0;12
3101300;Alagoa;2020;2665;0;10
3101409;Albertina;2020;3011;0;10
3101508;Além Paraíba;2020;35401;56,5;48
3101607;Alfenas;2020;80494;93,17;132
3101631;Alfredo Vasconcelos;2020;6981;28,65;10
3101706;Almenara;2020;42143;49,83;103
3101805;Alpercata;2020;7436;121,03;10
3101904;Alpinópolis;2020;19958;65,14;24
3102001;Alterosa;2020;14517;27,55;18
3102050;Alto Caparaó;2020;5894;16,97;10
3153509;Alto Jequitibá;2020;8301;60,23;10
3102100;Alto Rio Doce;2020;10859;9,21;16
3102209;Alvarenga;2020;3844;0;10
3102308;Alvinópolis;2020;15169;26,37;19
3102407;Alvorada de Minas;2020;3605;55,48;10
3102506;Amparo da Serra;2020;4678;0;10
3102605;Andradas;2020;41396;99,04;55
3102803;Andrelândia;2020;12206;8,19;15
3102852;Angelândia;2020;8557;11,69;10
3102902;Antônio Carlos;2020;11459;34,91;15
3103009;Antônio Dias;2020;9275;75,47;12
3103108;Antônio Prado de Minas;2020;1587;63,01;10
3103207;Araçaí;2020;2354;42,48;10
3103306;Aracitaba;2020;2059;0;10
3103405;Araçuaí;2020;36712;111,68;58
3103504;Araguari;2020;117825;104,39;201
3103603;Arantina;2020;2787;0;10
3103702;Araponga;2020;8453;106,47;10
3103751;Araporã;2020;6931;86,57;14
3103801;Arapuá;2020;2835;0;10
3103900;Araújos;2020;9401;95,73;10
3104007;Araxá;2020;107337;58,69;163
3104106;Arceburgo;2020;10883;45,94;13
3104205;Arcos;2020;40380;14,86;54
3104304;Areado;2020;15181;13,17;18
3104403;Argirita;2020;2704;0;10
3104452;Aricanduva;2020;5269;18,98;10
3104502;Arinos;2020;17862;27,99;30
3104601;Astolfo Dutra;2020;14270;70,08;17
3104700;Ataléia;2020;12678;63,1;17
3104809;Augusto de Lima;2020;4851;20,61;10
3104908;Baependi;2020;19199;15,63;23
3105004;Baldim;2020;7803;64,08;16
3105103;Bambuí;2020;23898;33,48;31
3105202;Bandeira;2020;4766;0;10
3105301;Bandeira do Sul;2020;5778;17,31;13
3105400;Barão de Cocais;2020;32866;39,55;45
3105509;Barão do Monte Alto;2020;5354;0;10
3105608;Barbacena;2020;138204;29,67;412
3105707;Barra Longa;2020;5015;19,94;10
3105905;Barroso;2020;20897;19,14;26
3106002;Bela Vista de Minas;2020;10262;77,96;13
3106101;Belmiro Braga;2020;3425;0;10
3106200;Belo Horizonte;2020;2521564;440,12;11632
3106309;Belo Oriente;2020;26994;29,64;34
3106408;Belo Vale;2020;7719;38,87;10
3106507;Berilo;2020;11872;0;15
3106655;Berizal;2020;4764;0;10
3106606;Bertópolis;2020;4607;21,71;10
3106705;Betim;2020;444784;401,54;794
3106804;Bias Fortes;2020;3329;30,04;10
3106903;Bicas;2020;14554;75,58;18
3107000;Biquinhas;2020;2498;120,1;10
3107109;Boa Esperança;2020;40219;79,56;54
3107208;Bocaina de Minas;2020;5089;0;10
3107307;Bocaiúva;2020;50256;49,75;73
3107406;Bom Despacho;2020;51028;86,23;157
3107505;Bom Jardim de Minas;2020;6459;30,96;10
3107604;Bom Jesus da Penha;2020;4244;47,13;10
3107703;Bom Jesus do Amparo;2020;6133;114,14;10
3107802;Bom Jesus do Galho;2020;14862;33,64;19
3107901;Bom Repouso;2020;10537;18,98;13
3108008;Bom Sucesso;2020;17607;28,4;22
3108107;Bonfim;2020;6860;189,5;15
3108206;Bonfinópolis de Minas;2020;5444;18,37;17
3108255;Bonito de Minas;2020;11369;0;13
3108305;Borda da Mata;2020;19614;35,69;23
3108404;Botelhos;2020;14949;6,69;20
3108503;Botumirim;2020;6288;31,81;10
3108552;Brasilândia de Minas;2020;16748;53,74;19
3108602;Brasília de Minas;2020;32405;12,34;45
3108701;Brás Pires;2020;4293;93,17;10
3108800;Braúnas;2020;4769;0;18
3108909;Brazópolis;2020;14410;0;10
3109006;Brumadinho;2020;40666;63,94;56
3109105;Bueno Brandão;2020;10991;36,39;14
3109204;Buenópolis;2020;10353;9,66;20
3109253;Bugre;2020;3983;25,11;10
3109303;Buritis;2020;25013;83,96;36
3109402;Buritizeiro;2020;28121;78,23;37
3109451;Cabeceira Grande;2020;6988;28,62;17
3109501;Cabo Verde;2020;14075;14,21;17
3109600;Cachoeira da Prata;2020;3591;27,85;10
3109709;Cachoeira de Minas;2020;11579;0;14
3102704;Cachoeira de Pajeú;2020;9442;381,28;11
3109808;Cachoeira Dourada;2020;2706;0;10
3109907;Caetanópolis;2020;11749;178,74;14
3110004;Caeté;2020;45047;102,12;60
3110103;Caiana;2020;5541;18,05;10
3110202;Cajuri;2020;3974;251,64;10
3110301;Caldas;2020;14541;41,26;18
3110400;Camacho;2020;2869;0;10
3110509;Camanducaia;2020;21801;45,87;46
3110608;Cambuí;2020;29814;53,67;41
3110707;Cambuquira;2020;12812;31,22;16
3110806;Campanário;2020;3730;160,86;10
3110905;Campanha;2020;16762;59,66;20
3111002;Campestre;2020;21054;57;28
3111101;Campina Verde;2020;19752;35,44;26
3111150;Campo Azul;2020;3824;26,15;10
3111200;Campo Belo;2020;54186;95,97;78
3111309;Campo do Meio;2020;11651;17,17;14
3111408;Campo Florido;2020;8269;96,75;10
3111507;Campos Altos;2020;15563;96,38;19
3111606;Campos Gerais;2020;28842;114,42;37
3111705;Canaã;2020;4548;65,96;10
3111804;Canápolis;2020;12201;139,33;15
3111903;Cana Verde;2020;5594;35,75;10
3112000;Candeias;2020;14888;80,6;18
3112059;Cantagalo;2020;4551;43,95;10
3112109;Caparaó;2020;5451;36,69;10
3112208;Capela Nova;2020;4634;0;10
3112307;Capelinha;2020;38057;89,34;72
3112406;Capetinga;2020;6890;58,06;10
3112505;Capim Branco;2020;9826;81,42;12
3112604;Capinópolis;2020;16234;36,96;20
3112653;Capitão Andrade;2020;5514;36,27;10
3112703;Capitão Enéas;2020;15313;13,06;18
3112802;Capitólio;2020;8663;46,17;14
3112901;Caputira;2020;9308;21,49;11
3113008;Caraí;2020;23780;46,26;30
3113107;Caranaíba;2020;3166;0;10
3113206;Carandaí;2020;25669;19,48;37
3113305;Carangola;2020;33011;39,38;45
3113404;Caratinga;2020;92603;111,23;143
3113503;Carbonita;2020;9414;31,87;11
3113602;Careaçu;2020;6792;58,89;12
3113701;Carlos Chagas;2020;18674;42,84;25
3113800;Carmésia;2020;2646;0;10
3113909;Carmo da Cachoeira;2020;12182;82,09;15
3114006;Carmo da Mata;2020;11511;17,37;15
3114105;Carmo de Minas;2020;14947;6,69;18
3114204;Carmo do Cajuru;2020;22693;101,35;28
3114303;Carmo do Paranaíba;2020;30334;59,34;42
3114402;Carmo do Rio Claro;2020;21268;14,11;27
3114501;Carmópolis de Minas;2020;19559;46,01;23
3114550;Carneirinho;2020;10066;0;21
3114600;Carrancas;2020;4049;24,7;10
3114709;Carvalhópolis;2020;3597;55,6;10
3114808;Carvalhos;2020;4461;22,42;10
3114907;Casa Grande;2020;2254;0;10
3115003;Cascalho Rico;2020;3092;97,02;10
3115102;Cássia;2020;17740;50,73;24
3115300;Cataguases;2020;75540;63,54;108
3115359;Catas Altas;2020;5421;55,34;10
3115409;Catas Altas da Noruega;2020;3653;27,37;10
3115458;Catuji;2020;6257;111,87;10
3115474;Catuti;2020;4965;0;10
3115508;Caxambu;2020;21610;23,14;28
3115607;Cedro do Abaeté;2020;1157;172,86;10
3115706;Central de Minas;2020;7046;0;12
3115805;Centralina;2020;10346;77,32;17
3115904;Chácara;2020;3186;0;10
3116001;Chalé;2020;5699;35,09;10
3116100;Chapada do Norte;2020;15345;13,03;19
3116159;Chapada Gaúcha;2020;13953;7,17;15
3116209;Chiador;2020;2671;37,44;10
3116308;Cipotânea;2020;6799;29,42;10
3116407;Claraval;2020;4853;41,21;10
3116506;Claro dos Poções;2020;7514;26,62;13
3116605;Cláudio;2020;28859;110,88;36
3116704;Coimbra;2020;7594;144,85;11
3116803;Coluna;2020;8841;0;11
3116902;Comendador Gomes;2020;3120;128,21;10
3117009;Comercinho;2020;6774;0;10
3117108;Conceição da Aparecida;2020;10322;38,75;13
3115201;Conceição da Barra de Minas;2020;3946;0;10
3117306;Conceição das Alagoas;2020;28346;176,39;34
3117207;Conceição das Pedras;2020;2813;0;10
3117405;Conceição de Ipanema;2020;4578;21,84;10
3117504;Conceição do Mato Dentro;2020;17503;91,41;24
3117603;Conceição do Pará;2020;5533;198,81;10
3117702;Conceição do Rio Verde;2020;13684;7,31;17
3117801;Conceição dos Ouros;2020;11748;0;14
3117836;Cônego Marinho;2020;7686;13,01;10
3117876;Confins;2020;6800;117,65;30
3117900;Congonhal;2020;12082;16,55;14
3118007;Congonhas;2020;55309;68,7;77
3118106;Congonhas do Norte;2020;5046;59,45;10
3118205;Conquista;2020;6969;172,19;13
3118304;Conselheiro Lafaiete;2020;129606;81,01;196
3118403;Conselheiro Pena;2020;22949;30,5;30
3118502;Consolação;2020;1784;0;10
3118601;Contagem;2020;668949;626,36;1492
3118700;Coqueiral;2020;9128;21,91;11
3118809;Coração de Jesus;2020;26611;11,27;34
3118908;Cordisburgo;2020;8897;0;11
3119005;Cordislândia;2020;3542;28,23;10
3119104;Corinto;2020;23668;185,91;31
3119203;Coroaci;2020;9943;20,11;14
3119302;Coromandel;2020;27966;64,36;36
3119401;Coronel Fabriciano;2020;110290;105,18;171
3119500;Coronel Murta;2020;9215;0;11
3119609;Coronel Pacheco;2020;3090;32,36;10
3119708;Coronel Xavier Chaves;2020;3441;0;10
3119807;Córrego Danta;2020;3191;250,71;10
3119906;Córrego do Bom Jesus;2020;3694;0;10
3119955;Córrego Fundo;2020;6382;31,34;10
3120003;Córrego Novo;2020;2728;36,66;10
3120102;Couto de Magalhães de Minas;2020;4423;22,61;11
3120151;Crisólita;2020;6760;0;10
3120201;Cristais;2020;12931;38,67;15
3120300;Cristália;2020;5982;16,72;10
3120409;Cristiano Otoni;2020;5156;38,79;10
3120508;Cristina;2020;10226;0;13
3120607;Crucilândia;2020;5054;19,79;12
3120706;Cruzeiro da Fortaleza;2020;3639;27,48;10
3120805;Cruzília;2020;15474;6,46;19
3120839;Cuparaque;2020;5005;0;10
3120870;Curral de Dentro;2020;7799;25,64;10
3120904;Curvelo;2020;80616;131,49;335
3121001;Datas;2020;5421;36,89;10
3121100;Delfim Moreira;2020;8016;12,48;11
3121209;Delfinópolis;2020;7131;112,19;10
3121258;Delta;2020;10768;232,17;19
3121308;Descoberto;2020;5029;19,88;10
3121407;Desterro de Entre Rios;2020;7255;27,57;10
3121506;Desterro do Melo;2020;2884;0;10
3121605;Diamantina;2020;47825;64,82;163
3121704;Diogo de Vasconcelos;2020;3790;0;10
3121803;Dionísio;2020;7609;13,14;10
3121902;Divinésia;2020;3424;175,23;10
3122009;Divino;2020;19976;80,1;26
3122108;Divino das Laranjeiras;2020;4974;0;12
3122207;Divinolândia de Minas;2020;7614;13,13;10
3122306;Divinópolis;2020;240408;200,08;645
3122355;Divisa Alegre;2020;6868;131,04;17
3122405;Divisa Nova;2020;6025;66,39;10
3122454;Divisópolis;2020;11211;8,92;14
3122470;Dom Bosco;2020;3655;27,36;10
3122504;Dom Cavati;2020;5048;39,62;10
3122603;Dom Joaquim;2020;4451;22,47;10
3122702;Dom Silvério;2020;5232;19,11;10
3122801;Dom Viçoso;2020;2997;0;10
3122900;Dona Euzébia;2020;6619;30,22;10
3123007;Dores de Campos;2020;10223;19,56;12
3123106;Dores de Guanhães;2020;5154;19,4;10
3123205;Dores do Indaiá;2020;13427;59,58;18
3123304;Dores do Turvo;2020;4230;0;10
3123403;Doresópolis;2020;1533;0;10
3123502;Douradoquara;2020;1912;52,3;10
3123528;Durandé;2020;7870;25,41;10
3123601;Elói Mendes;2020;28320;42,37;35
3123700;Engenheiro Caldas;2020;11202;62,49;14
3123809;Engenheiro Navarro;2020;7241;27,62;10
3123858;Entre Folhas;2020;5377;18,6;18
3123908;Entre Rios de Minas;2020;15380;19,51;10
3124005;Ervália;2020;18958;110,77;23
3124104;Esmeraldas;2020;71551;145,35;177
3124203;Espera Feliz;2020;25122;55,73;31
3124302;Espinosa;2020;31610;15,82;43
3124401;Espírito Santo do Dourado;2020;4710;42,46;10
3124500;Estiva;2020;11386;79,04;14
3124609;Estrela D' Alva;2020;2325;43,01;10
3124708;Estrela do Indaiá;2020;3491;0;10
3124807;Estrela do Sul;2020;8018;74,83;19
3124906;Eugenópolis;2020;11330;35,3;14
3125002;Ewbank da Câmara;2020;3923;50,98;10
3125101;Extrema;2020;36951;83,89;94
3125200;Fama;2020;2376;84,18;10
3125309;Faria Lemos;2020;3221;31,05;10
3125408;Felício dos Santos;2020;4704;0;10
3125606;Felisburgo;2020;7504;0;10
3125705;Felixlândia;2020;15433;90,71;20
3125804;Fernandes Tourinho;2020;3466;0;10
3125903;Ferros;2020;9696;10,31;19
3125952;Fervedouro;2020;11054;171,88;13
3126000;Florestal;2020;7533;53,1;12
3126109;Formiga;2020;67822;57,5;109
3126208;Formoso;2020;9688;10,32;11
3126307;Fortaleza de Minas;2020;4437;22,54;10
3126406;Fortuna de Minas;2020;2967;0;10
3126505;Francisco Badaró;2020;10321;9,69;13
3126604;Francisco Dumont;2020;5242;0;10
3126752;Franciscópolis;2020;5338;74,93;10
3126703;Francisco Sá;2020;26369;64,47;64
3126802;Frei Gaspar;2020;5869;17,04;10
3126901;Frei Inocêncio;2020;9664;134,52;11
3126950;Frei Lagonegro;2020;3487;28,68;10
3127008;Fronteira;2020;18492;10,82;24
3127057;Fronteira dos Vales;2020;4561;21,93;10
3127073;Fruta de Leite;2020;5299;56,61;10
3127107;Frutal;2020;60012;108,31;97
3127206;Funilândia;2020;4392;22,77;10
3127305;Galiléia;2020;6790;14,73;16
3127339;Gameleiras;2020;5096;19,62;10
3127354;Glaucilândia;2020;3164;0;10
3127370;Goiabeira;2020;3378;0;10
